gs_cluuid_key,devicetype,ipaddress,footstep_count
-9223372035032011193,Mobile,22424307,1640
-9223372034987440969,Mobile,101214766,1640
-9223372034678998304,Mobile,13643505,1640
-9223372036401294438,Mobile,134644018,1640
-9223372036667582399,Mobile,10109761,1640
-9223372036611379008,Mobile,157699787,1640
-9223372036753349643,Mobile,167524665,1640
-9223372035437862819,Mobile,135355904,1640
-9223372035497918087,Mobile,155158490,1639
-9223372036753146100,Tablet,73645730,1639
-9223372036562654963,Mobile,136042784,1639
-9223372036168797126,Mobile,133010456,1639
-9223372036200752676,Mobile,62530829,1639
-9223372036202866170,Mobile,145360625,1639
-9223372035506001785,Mobile,132488476,1639
-9223372036159406151,Mobile,44363827,1639
-9223372034366111609,Mobile,91187281,1639
-9223372036101714429,Mobile,65011556,1639
-9223372035460701644,Mobile,166394827,1639
-9223372035523102838,Mobile,169023757,1639
-9223372036747706322,Mobile,163942570,1639
-9223372036539204889,Mobile,35231001,1639
-9223372036488819460,Mobile,164842707,1639
-9223372036186056317,Mobile,159106029,1639
-9223372034802496492,Mobile,62878728,1639
-9223372034678108462,Mobile,119029363,1639
-9223372034609813260,Mobile,99357882,1639
-9223372034444336040,Mobile,139328964,1639
-9223372034896237264,Mobile,168699272,1639
-9223372034861188255,Mobile,79272358,1639
-9223372034532140809,Mobile,95638137,1639
-9223372036538578951,Mobile,31680214,1639
-9223372036443806448,Mobile,103882167,1639
-9223372036111872268,Mobile,74034676,1639
-9223372034454860656,Mobile,35038497,1639
-9223372034419696659,Mobile,110867145,1639
-9223372034396152445,Mobile,21389383,1639
-9223372035062559426,Mobile,47093188,1639
-9223372035262522387,Desktop,123192793,1639
-9223372036341432090,Mobile,51538535,1639
-9223372034495574348,Mobile,125985264,1639
-9223372034373456636,Mobile,131522768,1639
-9223372034489139535,Mobile,171610913,1639
-9223372034524561154,Mobile,154908895,1639
-9223372034369380738,Mobile,170405991,1639
-9223372034961413720,Mobile,164204736,1639
-9223372034986929534,Mobile,140744687,1639
-9223372034638913445,Tablet,18330304,1639
-9223372036137617366,Mobile,70578474,1639
-9223372036266628086,Mobile,19592739,1639
-9223372036361018933,Mobile,31744103,1639
-9223372036247844589,Mobile,139396930,1639
-9223372036496328948,Mobile,162116080,1639
-9223372036529181669,Mobile,93698353,1639
-9223372035816712872,Mobile,127144686,1639
-9223372035817803355,Mobile,128613856,1639
-9223372035820936597,Mobile,160894100,1639
-9223372035825894076,Mobile,45680867,1639
-9223372035586332414,Mobile,35105856,1639
-9223372035417816167,Mobile,68007669,1639
-9223372035256156164,Mobile,78108035,1639
-9223372034758039366,Mobile,8974662,1639
-9223372035592979482,Mobile,4540493,1638
-9223372036190464994,Mobile,156646573,1638
-9223372036336496009,Mobile,114345111,1638
-9223372036444259537,Mobile,29417931,1638
-9223372036458105112,Mobile,103084594,1638
-9223372036608108497,Mobile,95972304,1638
-9223372035580928301,Mobile,62294536,1638
-9223372035566432662,Mobile,158105353,1638
-9223372035481538441,Mobile,169578251,1638
-9223372035261253822,Mobile,50421555,1638
-9223372035110669057,Mobile,130660043,1638
-9223372034420187179,Mobile,174024811,1638
-9223372034419941002,Mobile,7179149,1638
-9223372036255014474,Mobile,152365114,1638
-9223372036207163299,Mobile,13488161,1638
-9223372035582209763,Mobile,153071956,1638
-9223372036093332837,Mobile,81974417,1638
-9223372035551362168,Mobile,542423,1638
-9223372034678572965,Mobile,172412886,1638
-9223372034718676602,Mobile,147571732,1638
-9223372034411398218,Mobile,125596527,1638
-9223372034527485048,Mobile,34984367,1638
-9223372036439354942,Mobile,148957937,1638
-9223372036538522044,Mobile,141135777,1638
-9223372036753059080,Tablet,43420575,1638
-9223372036683275976,Mobile,171141733,1638
-9223372034592810834,Mobile,92722272,1638
-9223372034721880510,Mobile,33405277,1638
-9223372034464951264,Mobile,129210352,1638
-9223372035122628481,Mobile,160297783,1638
-9223372035335469850,Mobile,149239467,1638
-9223372036576986926,Mobile,163257320,1638
-9223372036133242540,Mobile,155923388,1638
-9223372035839285043,Mobile,107703015,1638
-9223372035838274288,Mobile,51557533,1638
-9223372035401281960,Mobile,73377419,1638
-9223372036609868237,Mobile,145536627,1638
-9223372036753345350,Mobile,153802289,1638
-9223372035051618976,Mobile,167336504,1638
-9223372034468844847,Mobile,92832315,1638
-9223372034497842339,Mobile,169182127,1638
-9223372034437036210,Mobile,135627968,1638
-9223372036156478295,Mobile,19439119,1638
-9223372036678967554,Mobile,77800588,1638
-9223372036438784232,Mobile,170833583,1638
-9223372034684934767,Mobile,110652468,1638
-9223372034428304629,Mobile,66378360,1638
-9223372034485680368,Mobile,118571296,1638
-9223372034469959550,Mobile,95132040,1638
-9223372034527891535,Tablet,167954004,1637
-9223372034382988697,Mobile,14378450,1637
-9223372034751713715,Mobile,103937119,1637
-9223372034660044492,Mobile,107236400,1637
-9223372034540808514,Mobile,164770346,1637
-9223372034832988748,Mobile,22493313,1637
-9223372035244146982,Mobile,156907142,1637
-9223372036292117049,Mobile,157742227,1637
-9223372036165225458,Mobile,91055328,1637
-9223372036215360494,Mobile,71296670,1637
-9223372036753376483,Mobile,71944546,1637
-9223372036752862710,Mobile,27525721,1637
-9223372035597193678,Mobile,10278816,1637
-9223372035817144822,Mobile,33548273,1637
-9223372035516712320,Mobile,115513374,1637
-9223372034357841035,Mobile,175522992,1637
-9223372035222509882,Mobile,144005601,1637
-9223372034553641094,Mobile,148489323,1637
-9223372036747374181,Mobile,109575104,1637
-9223372036665146139,Mobile,161863362,1637
-9223372036180346726,Mobile,175284209,1637
-9223372035406464349,Mobile,150047197,1637
-9223372035480167635,Mobile,164242399,1637
-9223372035544170759,Mobile,106236304,1637
-9223372035840954282,Tablet,66937760,1637
-9223372035594896400,Mobile,26357837,1637
-9223372035518680914,Mobile,170673658,1637
-9223372036190223961,Mobile,69998913,1637
-9223372036231822103,Mobile,163903909,1637
-9223372036450940300,Mobile,87164607,1637
-9223372036323531859,Mobile,99646109,1637
-9223372034396344524,Mobile,158765019,1637
-9223372034678379848,Mobile,162616303,1637
-9223372034651632509,Mobile,174073530,1637
-9223372035120757450,Mobile,94596800,1637
-9223372036744803851,Mobile,163021231,1637
-9223372036533957042,Mobile,173883494,1637
-9223372036167638184,Mobile,58049993,1637
-9223372036101934497,Mobile,162853887,1637
-9223372036135994746,Mobile,8211231,1637
-9223372035834459010,Mobile,9637636,1637
-9223372034687035412,Mobile,172450521,1637
-9223372035013720551,Mobile,171657966,1637
-9223372035560310141,Mobile,131964311,1637
-9223372035503437195,Mobile,125828390,1637
-9223372035407023470,Mobile,168349601,1637
-9223372035811177589,Mobile,168316397,1637
-9223372035809713638,Mobile,162168238,1637
-9223372036191002865,Mobile,102270900,1637
-9223372036291341671,Mobile,80920795,1637
-9223372036480908906,Mobile,166114836,1637
-9223372036575992709,Mobile,56319406,1637
-9223372036544101074,Mobile,106862511,1637
-9223372034506498487,Mobile,162616307,1637
-9223372036439433450,Mobile,112236574,1637
-9223372036655107395,Mobile,45952647,1637
-9223372036749839511,Mobile,137782030,1637
-9223372036719876895,Mobile,120639663,1637
-9223372035824325321,Mobile,108953881,1637
-9223372035319031812,Mobile,100184657,1637
-9223372035581906225,Mobile,23389102,1636
-9223372036153831327,Mobile,149702433,1636
-9223372034527925903,Mobile,108204046,1636
-9223372036426319034,Mobile,54965109,1636
-9223372036473237878,Mobile,85600853,1636
-9223372036226860076,Tablet,17776136,1636
-9223372036508997740,Mobile,94126316,1636
-9223372036753299283,Mobile,28788053,1636
-9223372036753307598,Mobile,123367961,1636
-9223372035483112530,Mobile,111272165,1636
-9223372034433730745,Mobile,30443514,1636
-9223372034397765761,Mobile,127634229,1636
-9223372036675371907,Mobile,62953384,1636
-9223372036337324584,Mobile,170754454,1636
-9223372035477855771,Mobile,57267790,1636
-9223372035229631233,Mobile,41395115,1636
-9223372035358819007,Mobile,161294619,1636
-9223372034457852253,Mobile,135618558,1636
-9223372036211649449,Mobile,172742363,1636
-9223372036481919596,Mobile,148409185,1636
-9223372036752231639,Mobile,139091478,1636
-9223372035065001446,Mobile,153923919,1636
-9223372035268938555,Mobile,111190739,1636
-9223372034814020543,Mobile,128592637,1636
-9223372034675730946,Mobile,167300322,1636
-9223372036341360241,Mobile,70121902,1636
-9223372036203972789,Mobile,168647635,1636
-9223372035570633313,Mobile,171141583,1636
-9223372035463321948,Mobile,169518133,1636
-9223372036108605499,Mobile,128546867,1636
-9223372034913529241,Mobile,172687733,1636
-9223372034943759850,Mobile,63697802,1636
-9223372036104104348,Mobile,31294609,1636
-9223372036240900057,Mobile,164285519,1636
-9223372036745581308,Mobile,170661075,1636
-9223372034729327657,Mobile,138236454,1636
-9223372034396893345,Mobile,127368294,1636
-9223372035437913435,Mobile,174976472,1636
-9223372036154307839,Mobile,148844377,1636
-9223372036714908704,Mobile,110069646,1636
-9223372036443826521,Mobile,30959756,1636
-9223372036394906435,Mobile,121879170,1636
-9223372034384217152,Mobile,130540192,1636
-9223372034456308798,Mobile,174343740,1636
-9223372034423900254,Mobile,99008011,1636
-9223372034500500723,Mobile,172267337,1635
-9223372036475346335,Mobile,88770272,1635
-9223372036693925058,Mobile,166801933,1635
-9223372036752100277,Tablet,75713732,1635
-9223372036619289245,Mobile,173558799,1635
-9223372036159989860,Mobile,108013292,1635
-9223372035417580343,Mobile,126569689,1635
-9223372035506384889,Mobile,172084498,1635
-9223372035207579556,Mobile,105841581,1635
-9223372034655327986,Mobile,107412781,1635
-9223372034376825546,Mobile,14579627,1635
-9223372034866233840,Mobile,34081335,1635
-9223372034962136566,Mobile,24834234,1635
-9223372036245727014,Mobile,104344235,1635
-9223372036187423967,Mobile,28113271,1635
-9223372036406987426,Mobile,166766865,1635
-9223372035818532122,Mobile,165037294,1635
-9223372034776383461,Mobile,58926962,1635
-9223372034624812728,Mobile,167698079,1635
-9223372034575285541,Mobile,171684239,1635
-9223372034535838677,Mobile,116397998,1635
-9223372034683908388,Mobile,156690303,1635
-9223372034694925670,Mobile,138632555,1635
-9223372036561975459,Mobile,55768392,1635
-9223372036708336208,Mobile,168989461,1635
-9223372034433038338,Mobile,74494167,1635
-9223372034682339657,Mobile,145611468,1635
-9223372034613987939,Mobile,130918829,1635
-9223372036753049574,Mobile,109180712,1635
-9223372036753187478,Tablet,101608620,1635
-9223372036753335552,Mobile,20875725,1635
-9223372036700387133,Mobile,131416015,1635
-9223372036656059526,Mobile,88494713,1635
-9223372036668401471,Mobile,160551122,1635
-9223372035841850288,Mobile,55018090,1635
-9223372036142842949,Tablet,123357528,1635
-9223372035513049659,Mobile,132000092,1635
-9223372034484391014,Mobile,155688538,1635
-9223372034408997259,Mobile,173497772,1635
-9223372034784214574,Mobile,91259978,1635
-9223372036456083938,Mobile,171219601,1635
-9223372036736723996,Mobile,44657454,1635
-9223372036506737733,Mobile,77823523,1635
-9223372036668282999,Mobile,168788456,1635
-9223372034441317811,Mobile,138940562,1635
-9223372035503696647,Mobile,82984698,1635
-9223372035616527772,Mobile,109354189,1635
-9223372035823014850,Mobile,132604557,1635
-9223372036148587653,Mobile,82567351,1635
-9223372036752252974,Mobile,32322139,1635
-9223372036713931204,Mobile,139747368,1635
-9223372036696852416,Mobile,119453381,1635
-9223372036693344541,Mobile,94024478,1635
-9223372036457072981,Mobile,161570409,1635
-9223372036389682690,Mobile,174091559,1635
-9223372034617490272,Mobile,156448082,1635
-9223372036161643005,Mobile,82385456,1635
-9223372035430877485,Mobile,110459377,1635
-9223372036700911414,Mobile,166014031,1635
-9223372036749803578,Mobile,28672247,1635
-9223372036742766683,Mobile,27114467,1635
-9223372036580954955,Mobile,112888873,1635
-9223372036176289130,Mobile,15389510,1635
-9223372036268566025,Mobile,61977602,1635
-9223372036460687686,Mobile,88849676,1634
-9223372036752641407,Mobile,174846834,1634
-9223372036697689833,Mobile,38900870,1634
-9223372035418108294,Mobile,78237590,1634
-9223372036097862822,Mobile,121078722,1634
-9223372035352072389,Mobile,156562207,1634
-9223372035357977076,Mobile,130292169,1634
-9223372035345346459,Tablet,91449559,1634
-9223372034681240848,Mobile,60437924,1634
-9223372034660086092,Mobile,77933098,1634
-9223372034500878312,Mobile,13872284,1634
-9223372034472965523,Mobile,21163777,1634
-9223372036404043073,Mobile,175210525,1634
-9223372036441595910,Mobile,159384847,1634
-9223372036740001646,Mobile,28222658,1634
-9223372036647325665,Mobile,151010586,1634
-9223372035824242662,Mobile,17270256,1634
-9223372035593443464,Mobile,175304188,1634
-9223372035575538007,Mobile,39525125,1634
-9223372036738880879,Mobile,141476712,1634
-9223372036150411787,Mobile,1840172,1634
-9223372034809614684,Mobile,15561934,1634
-9223372035085031103,Mobile,148293312,1634
-9223372034427276085,Mobile,161663051,1634
-9223372034458525948,Mobile,160527679,1634
-9223372035483254234,Mobile,168546544,1634
-9223372036138527828,Mobile,171590842,1634
-9223372036138407357,Tablet,107265037,1634
-9223372036104884793,Mobile,37334370,1634
-9223372036125303952,Mobile,106706872,1634
-9223372035585096073,Mobile,31502463,1634
-9223372036281084767,Mobile,166534882,1634
-9223372034685027383,Mobile,128452631,1634
-9223372034644079507,Mobile,131313700,1634
-9223372035355787976,Mobile,16076217,1634
-9223372036485144295,Mobile,3596522,1634
-9223372035843531130,Mobile,59090364,1634
-9223372035450276238,Mobile,148857374,1634
-9223372035566217933,Mobile,171849865,1634
-9223372034562262432,Mobile,135512530,1634
-9223372036163621477,Mobile,16973656,1634
-9223372036619347186,Mobile,118168158,1634
-9223372035169590279,Mobile,7482649,1634
-9223372034400499320,Mobile,47639856,1634
-9223372034532234264,Mobile,8054826,1634
-9223372034640801492,Mobile,171842212,1634
-9223372034720024411,Mobile,169194953,1634
-9223372034576045088,Mobile,102413335,1634
-9223372034982840982,Mobile,100581668,1634
-9223372034967348841,Mobile,40573311,1634
-9223372035427183309,Mobile,133461315,1634
-9223372035450915290,Mobile,157318586,1634
-9223372036123547860,Mobile,12474425,1634
-9223372035804426791,Mobile,123571678,1634
-9223372036542056425,Tablet,32385576,1634
-9223372036432844285,Mobile,161728185,1634
-9223372036422928236,Mobile,27912724,1634
-9223372036165703161,Mobile,23431138,1634
-9223372036294515803,Mobile,133424176,1634
-9223372036275753493,Mobile,133893472,1634
-9223372034492587976,Mobile,112324991,1634
-9223372034495462200,Mobile,16665686,1634
-9223372034520363059,Mobile,175726963,1634
-9223372034454197306,Mobile,102152794,1633
-9223372034423549291,Mobile,154529498,1633
-9223372034384964373,Mobile,157425679,1633
-9223372034377798355,Mobile,169837990,1633
-9223372036485838592,Mobile,171093278,1633
-9223372036391954930,Mobile,27167936,1633
-9223372036665294220,Mobile,13884918,1633
-9223372035847783456,Mobile,30770606,1633
-9223372035448672809,Mobile,37425400,1633
-9223372035320288306,Mobile,160256314,1633
-9223372034534289848,Mobile,3535055,1633
-9223372034597032742,Mobile,33950197,1633
-9223372034562211561,Mobile,98235059,1633
-9223372036748442480,Mobile,168033485,1633
-9223372035801869439,Mobile,160467663,1633
-9223372035573217821,Mobile,159684034,1633
-9223372035480549717,Mobile,128182669,1633
-9223372035491394576,Mobile,69129854,1633
-9223372035499035256,Mobile,126045938,1633
-9223372035450102319,Mobile,67370446,1633
-9223372034654338654,Mobile,51736470,1633
-9223372034806666033,Mobile,82319164,1633
-9223372035317069167,Mobile,78627493,1633
-9223372036155600850,Mobile,174027478,1633
-9223372036447968490,Mobile,143666402,1633
-9223372036722309195,Mobile,175464461,1633
-9223372034621537858,Mobile,119011668,1633
-9223372034600631138,Mobile,138206118,1633
-9223372034545651446,Mobile,157453098,1633
-9223372036327488762,Mobile,172613958,1633
-9223372035580417038,Mobile,6940049,1633
-9223372036141147735,Mobile,53313482,1633
-9223372034478180622,Mobile,136703864,1633
-9223372035129127801,Mobile,115154310,1633
-9223372034663403887,Mobile,126599656,1633
-9223372034629858510,Mobile,163865389,1633
-9223372036752818815,Mobile,140344907,1633
-9223372036707530152,Mobile,170464636,1633
-9223372036693946819,Mobile,116996124,1633
-9223372036481173122,Mobile,83117522,1633
-9223372036438850768,Mobile,167864639,1633
-9223372035515327750,Mobile,171011226,1633
-9223372035494931535,Mobile,121359724,1633
-9223372035811629513,Mobile,161885724,1633
-9223372036156178075,Mobile,122038407,1633
-9223372036102805053,Mobile,170788998,1633
-9223372036641038873,Mobile,101220588,1633
-9223372034871959658,Mobile,163331757,1633
-9223372034495895983,Mobile,51897424,1633
